source_row_id,manufacturer,part_number,source_name,install_time_hours,source_weight_lb,weight_status,package_length,package_width,package_height,product_url,source_document,source_date,source_archive_locator,intake_status,category_candidate,runtime_candidate,notes
westcan-2026-07-21-row-0658,Westcan Manufacturing,32625001-01,2017-2026 Nissan Titan Lb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2017-2026-nissan-titan-lb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0659,Westcan Manufacturing,32625011-01,2016-2026 Nissan Titan Sb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2016-2026-nissan-titan-sb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0660,Westcan Manufacturing,32625021-01,2016-2026 Nissan Titan Xsb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2016-2026-nissan-titan-xsb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0661,Westcan Manufacturing,32725001-01,99-24 Sd Lb &amp; Du 04-24 F150 Lb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/99-24-sd-lb-du-04-24-f150-lb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0662,Westcan Manufacturing,32725011-01,99-24 Sd Sb  04-24 F150 Sb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/99-24-sd-sb-04-24-f150-sb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0663,Westcan Manufacturing,32725021-01,2004-2024 F150 Xsb Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2004-2024-f150-xsb-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0664,Westcan Manufacturing,32825001-01,"2009-2024 Ram Lb/dual 15,25,35 Sidekick Truck Rack Black",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2009-2024-ram-lb-dual-152535-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0665,Westcan Manufacturing,32825011-01,"2010-2024 Ram Sb 15,25,35 Sidekick Truck Rack Black",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2010-2024-ram-sb-152535-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0666,Westcan Manufacturing,32825021-01,2009-2024 Ram Xsb 1500 Sidekick Truck Rack Black,,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/2009-2024-ram-xsb-1500-sidekick-truck-rack-black/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-0667,Westcan Manufacturing,33-1003,"Locking Door Front Kit 36""L X 10""H",.4,10,published,11 in,37 in,2 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-36l-x-10h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0668,Westcan Manufacturing,33-1004,"Locking Door Front Kit 48""L X 10""H",.4,10,published,47 in,11 in,3 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-48l-x-10h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0669,Westcan Manufacturing,33-1010,"Divider 10"" Deep 10 Pack: 10-1/8""L X 3""H",.01,2,published,12 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-10-deep-10-pack-10-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0670,Westcan Manufacturing,33-1010-88,"Divider 10"" Deep 50 PACK: 10-1/8""L X 3""H",.01,2,published,12 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-10-deep-50-pack-10-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0671,Westcan Manufacturing,33-1012,"Divider 12"" Deep 10 Pack: 12-1/8""L X 3""H",.01,2,published,14 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-12-deep-10-pack-12-1-8l-x-2h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0672,Westcan Manufacturing,33-1012-88,"Divider 12"" Deep 50 Pack: 12-1/8""L X 3""H",.01,2,published,14 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-12-deep-50-pack-12-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0673,Westcan Manufacturing,33-1014,"Divider 14"" Deep 10 Pack: 14-1/8""L X 3""H",.01,2,published,16 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-14-deep-10-pack-14-1-8l-x-2h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0674,Westcan Manufacturing,33-1014-88,"Divider 14"" Deep 50 PACK: 14-1/8""L X 3""H",.01,2,published,16 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-14-deep-50-pack-14-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0675,Westcan Manufacturing,33-1018,"Divider 18"" Deep 10 PACK: 18-1/8""L X 3""H",.01,2,published,19 in,3 in,1 in,https://shop.westcanmanufacturing.com/product/divider-18-deep-10-pack-18-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0676,Westcan Manufacturing,33-1018-88,"Divider 18"" Deep 50 PACK: 18-1/8""L X 3""H",.01,2,published,19 in,3 in,1 in,https://shop.westcanmanufacturing.com/product/divider-18-deep-50-pack-18-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0677,Westcan Manufacturing,33-1202,"Locking Door Front Kit 24""L X 12""H",0.5,6,published,23 in,13 in,4 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-24l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0678,Westcan Manufacturing,33-1203,"Locking Door Front Kit 36""L X 12""H",0.5,8,published,35 in,13 in,3 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-36l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0679,Westcan Manufacturing,33-1204,"Locking Door Front Kit 48""L X 12""H",0.5,10,published,49 in,13 in,3 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-48l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0680,Westcan Manufacturing,33-1205,"Locking Door Front Kit 60""L X 12""H",0.5,12,published,61 in,13 in,3 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-60l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0681,Westcan Manufacturing,33-1212,"Mid-shelf Barrier Kit 10""-12""D X 12""H",0.2,3,published,17 in,13 in,2 in,https://shop.westcanmanufacturing.com/product/mid-shelf-barrier-kit-10-12d-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0682,Westcan Manufacturing,33-1212-88,"Divider 12"" Deep 10 Pack: 12-1/8""L X 3""H",.01,2,published,14 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/divider-12-deep-10-pack-12-1-8l-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0683,Westcan Manufacturing,33-1214,"Mid-shelf Barrier Kit 12""-14""D X 12""H",0.2,3,published,17 in,15 in,2 in,https://shop.westcanmanufacturing.com/product/mid-shelf-barrier-kit-12-14d-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0684,Westcan Manufacturing,33-1224,"Shelf Back Panel Kit 24""L X 12""H",0.2,5,published,25 in,13 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-24l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0685,Westcan Manufacturing,33-1236,"Shelf Back Panel Kit 36""L X 12""H",0.2,7,published,37 in,13 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-36l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0686,Westcan Manufacturing,33-1248,"Shelf Back Panel Kit 48""L X 12""H",0.2,8,published,52 in,17 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-48l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0687,Westcan Manufacturing,33-1260,"Shelf Back Panel Kit 60""L X 12""H",0.2,10,published,60 in,15 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-60l-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0688,Westcan Manufacturing,33-1502,"Locking Door Front Kit 24""L X 15""H",0.5,7,published,22 in,16 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-door-kit-24l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0689,Westcan Manufacturing,33-1503,"Locking Door Front Kit 36""L X 15""H",0.5,10,published,35 in,16 in,4 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-36l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0690,Westcan Manufacturing,33-1504,"Locking Front Door Kit 48""L X 15""H",0.5,12,published,49 in,16 in,3 in,https://shop.westcanmanufacturing.com/product/locking-front-door-kit-48l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0691,Westcan Manufacturing,33-1505,"Locking Door Front Kit 60""L X 15""H",0.5,14,published,61 in,16 in,3 in,https://shop.westcanmanufacturing.com/product/locking-door-front-kit-60l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-0692,Westcan Manufacturing,33-1512,"Mid-shelf Barrier Kit 10""-12""D X 15""H",0.2,4,published,16 in,13 in,2 in,https://shop.westcanmanufacturing.com/product/mid-shelf-barrier-kit-10-12d-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0693,Westcan Manufacturing,33-1514,"Mid-shelf Barrier Kit 12""-14""D X 15""H",0.2,4,published,20 in,15 in,2 in,https://shop.westcanmanufacturing.com/product/mid-shelf-barrier-kit-12-14d-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0694,Westcan Manufacturing,33-1518,"Mid-shelf Barrier Kit 18""D X 15""H",.3,6,published,16 in,18 in,2 in,https://shop.westcanmanufacturing.com/product/mid-shelf-barrier-kit-18d-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0695,Westcan Manufacturing,33-1524,"Shelf Back Panel Kit 24""L X 15""H",0.2,6,published,16 in,25 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-24l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0696,Westcan Manufacturing,33-1536,"Shelf Back Panel Kit 36""L X 15""H",0.2,8,published,16 in,37 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-36l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0697,Westcan Manufacturing,33-1548,"Shelf Back Panel Kit 48""L X 15""H",0.2,10,published,49 in,16 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-48l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0698,Westcan Manufacturing,33-1560,"Shelf Back Panel Kit 60""L X 15""H",0.2,12,published,61 in,16 in,1 in,https://shop.westcanmanufacturing.com/product/shelf-back-panel-kit-60l-x-15h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0699,Westcan Manufacturing,33-2001,"End Panel Mounting Kit 10""L",.3,5,published,3 in,4 in,10 in,https://shop.westcanmanufacturing.com/product/end-panel-mounting-kit-10l/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-0700,Westcan Manufacturing,33-2018,Inshelf Workbench Mounting Kit UNIVERSAL,0.3,4,published,16 in,3 in,3 in,https://shop.westcanmanufacturing.com/product/inshelf-workbench-mounting-kit-universal/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-0701,Westcan Manufacturing,33-2042,"42"" Center Support",0.3,2,published,2 in,3 in,43 in,https://shop.westcanmanufacturing.com/product/42-center-support-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0702,Westcan Manufacturing,33-2042-88,"42"" Center Support Bulk Buy",0.3,2,published,2 in,3 in,43 in,https://shop.westcanmanufacturing.com/product/42-center-support/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0703,Westcan Manufacturing,33-2046,"46"" Center Support",0.3,3,published,2 in,3 in,47 in,https://shop.westcanmanufacturing.com/product/46-center-support/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0704,Westcan Manufacturing,33-2046-88,"46"" Center Support Bulk Buy",0.3,3,published,2 in,3 in,47 in,https://shop.westcanmanufacturing.com/product/46-center-support-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0705,Westcan Manufacturing,33-2062,"62"" Center Support",0.2,3,published,62 in,2 in,2 in,https://shop.westcanmanufacturing.com/product/62-center-support/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0706,Westcan Manufacturing,33-2062-88,"62"" Center Support Bulk Buy",0.2,3,published,62 in,2 in,2 in,https://shop.westcanmanufacturing.com/product/62-center-support-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0707,Westcan Manufacturing,33-2072,"72"" Center Support",0.2,3,published,2 in,3 in,73 in,https://shop.westcanmanufacturing.com/product/72-center-support/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0708,Westcan Manufacturing,33-2072-88,"72"" Center Support Bulk Buy",0.2,3,published,2 in,3 in,73 in,https://shop.westcanmanufacturing.com/product/72-center-support-bulk-buy/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0709,Westcan Manufacturing,33-2400,"24""L Shelf Retainer Lip",0.1,2,published,26 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/24l-shelf-retainer-lip/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0710,Westcan Manufacturing,33-2400-88,"24""L Shelf Retainer Lip Bulk Buy",0.1,2,published,26 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/24l-shelf-retainer-lip-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0711,Westcan Manufacturing,33-3001,"Shelf Wall Adapter Kit 12"" Deep Shelves",0.5,7,published,17 in,16 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-wall-adapter-kit-12-deep-shelves/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0712,Westcan Manufacturing,33-3002,"Shelf Wall Adapter Kit 14"" Deep Shelves",0.5,8,published,18 in,15 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-wall-adapter-kit-14-deep-shelves/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0713,Westcan Manufacturing,33-3600,"36""L Shelf Retainer Lip",0.1,3,published,37 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/36l-shelf-retainer-lip/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0714,Westcan Manufacturing,33-3600-88,"36""L Shelf Retainer Lip Bulk Buy",0.1,3,published,38 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/36l-shelf-retainer-lip-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0715,Westcan Manufacturing,33-4022,"Inshelf Mount Kit Drawer Unit 22-3/4""L X 13-3/4""D X 3""H",0.2,5,published,24 in,15 in,4 in,https://shop.westcanmanufacturing.com/product/inshelf-mount-kit-drawer-unit-22-3-4l-x-13-3-4d-x-3h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-0716,Westcan Manufacturing,33-4800,"48""L Shelf Retainer Lip",0.1,3,published,50 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/48l-shelf-retainer-lip/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0717,Westcan Manufacturing,33-4800-88,"48""L Shelf Retainer Lip Bulk Buy",0.1,3,published,50 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/48l-shelf-retainer-lip-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0718,Westcan Manufacturing,33-5001,"Bins For 12"" X 24"" Bin Shelf 5: 4-1/8"" WIDE BINS - QSB101",.1,2,published,13 in,9 in,5 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-24-bin-shelf-5-4-1-8-wide-bins-qsb101/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0719,Westcan Manufacturing,33-5002,"Bins For 12"" X 36"" Bin Shelf 8: 4-1/8"" Wide Bins - Qsb101",.1,5,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-36-bin-shelf-8-4-1-8-wide-bins-qsb101/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0720,Westcan Manufacturing,33-5003,"Bins For 12"" X 48"" Bin Shelf 11: 4-1/8"" WIDE BINS - QSB101",.1,7,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-48-bin-shelf-11-4-1-8-wide-bins-qsb101/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0721,Westcan Manufacturing,33-5004,"Bins For 12"" X 60"" Bin Shelf 14: 4-1/8"" WIDE BINS - QSB101",.1,8,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-60-bin-shelf-14-4-1-8-wide-bins-qsb101/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0722,Westcan Manufacturing,33-5005,"Bins For 12"" X 72"" Bin Shelf 17: 4-1/8"" WIDE BINS - QSB101",.1,8,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-12-x-72-bin-shelf-17-4-1-8-wide-bins-qsb101/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0723,Westcan Manufacturing,33-5006,"Bins For 10"" X 24"" Bin Shelf 4: 6"" WIDE BINS - QUS221",.1,3,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-24-bin-shelf-4-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0724,Westcan Manufacturing,33-5007,"Bins For 10"" X 36"" Bin Shelf 6: 6"" WIDE BINS - QUS221",.1,6,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-36-bin-shelf-6-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0725,Westcan Manufacturing,33-5008,"Bins For 10"" X 48"" Bin Shelf 8: 6"" WIDE BINS - QUS221",.1,7,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-48-bin-shelf-8-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0726,Westcan Manufacturing,33-5009,"Bins For 10"" X 60"" Bin Shelf 10: 6"" WIDE BINS - QUS221",.1,8,published,8 in,12 in,14 in,https://shop.westcanmanufacturing.com/product/bins-for-10-x-60-bin-shelf-10-6-wide-bins-qus221/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
